County,License_Number,Establishment_Type,Entity_Name,DBA_Name,Street_Number,Street_Name,City,State_Abbreviation,Zip_Code,Square_Footage,Latitude,Longitude
Kings,746573,JAC,24 SEVEN SERVICES LLC,24 SEVEN SERVICES,2206A,FLATBUSH AVE,BROOKLYN,NY,11234,1200,-73.92978,40.616189
New York,728202,JAC,345 PARK NEWS INC,345 PARK NEWS,345,PARK AVENUE,NEW YORK,NY,10154,1000,-73.973178,40.758071
Bronx,734811,JAC,SARAH GOURMET DELI CORP,SARAH GOURMET DELI,711A,183RD ST,BRONX,NY,10458,0,-73.884976,40.851836
Bronx,739872,JAC,TULCINGO DINER LLC,TULCINGO DINER,4168,WHITE PLAINS RD,BRONX,NY,10466,1000,-73.857685,40.892865
Suffolk,739863,JAC,STONY BROOK  CHOCOLATE  LLC,CHOCOLATE WORKS,143,MAIN STREET,STONY BROOK,NY,11790,1200,-73.14742,40.918782
Queens,743084,A,WHOLE GREEN MARKET INC,WHOLE GREEN MARKET,92-01,63RD DR,REGO PARK,NY,11374,1000,-73.863973,40.72757
Kings,750890,A,BUYK CORP,BUYK,6002,FT HAMILTON PKWY,BROOKLYN,NY,11219,0,-74.00595,40.632832
Suffolk,475754,JAC,LITTLE WESCOTT GROCERIES INC,SEAVIEW MARKET,,CORNER OF DUNWAY & CENTRAL,SEAVIEW,NY,11770,3600,-73.156602,40.645867
New York,741606,JAC,NUR GROCERY TWO INC,NUR GROCERY TWO,301,E 4TH ST.,NEW YORK,NY,10009,0,-73.979968,40.722204
New York,738195,JAC,MOMMA ZEES FOOD TO PLEZ CORP,MOMMA ZEES FOOD TO PLEZ,157,WEST 123RD STREET,NEW YORK,NY,10027,1000,-73.948924,40.807511
Orleans,340012,JABC,TOPS MARKETS LLC,TOPS 248,11200,MAPLE RIDGE RD,MEDINA,NY,14103,44000,-78.399558,43.206856
Albany,704271,JAC,HONEYBAKED HAM CO LLC THE,HONEYBAKED HAM CO,69,WOLF RD,ALBANY,NY,12205,3000,-73.813566,42.714185
Cayuga,726836,JAC,HORNING KRISTINE & ALVIN,MEADOW VIEW MARKET,13001,STATE ROUTE 34,MARTVILLE,NY,13111,1600,-76.580983,43.245455
Onondaga,720507,JAC,SPEEDWAY LLC,SPEEDWAY #07662,685,HIAWATHA BLVD W,SYRACUSE,NY,13204,1800,-76.176223,43.062456
Kings,723490,JAC,13 STAR DELI AND GROCERY CORP,13 STAR DELI AND GROCER,536,RALPH AVE,BROOKLYN,NY,11233,0,-73.922375,40.67107
Albany,420256,A,CVS ALBANY LLC,CVS PHARMACY 05358,3916,CARMAN RD,SCHENECTADY,NY,12303,2000,-73.932177,42.715374
Nassau,281328,JAC,AA MEDITERRANEAN MINIMKT&PIZ CORP,A&A MEDTRN MINIMKT&DELI,42-40,HICKSVILLE RD,BETHPAGE,NY,11714,3000,-73.483538,40.716831
New York,716624,JAC,BURGANDY & WHITE MKTS INC,MORTON WILLIAMS,1211,MADISON AVE,NEW YORK,NY,10128,6000,-73.95821,40.781681
Kings,671432,JAC,4 STAR CANDY DELI INC,4 STAR CANDY DELI,327,MYRTLE AVE,BROOKLYN,NY,11205,1200,-73.973848,40.693291
Nassau,281669,A,CVS ALBANY LLC,CVS PHARMACY 02780,814,HEMPSTEAD AVE,WEST HEMPSTEAD,NY,11552,10000,-73.659366,40.688171
Franklin,160166,JAC,HAZEN BRETT&JOANNE,BMJ MIDWAY MARKET&DELI,3923,ST RTE 11,MALONE,NY,12953,0,-74.263753,44.855907
Queens,742970,JAC,134 FRESH MARKET INC,134 FRESH MARKET,134-16,LIBERTY AVE,SOUTH RICHMOND HIL,NY,11419,0,-73.812205,40.691546
Kings,728076,JAC,EDEN DELI AND GROCERY LLC,EDEN DELI AND GROCERY 0,408,47TH ST,BROOKLYN,NY,11220,1000,-74.010371,40.647879
Nassau,725774,A,KRISH ENTERPRISES ONE INC,KRISH ENTERPRISES ONE,3015,LONG BEACH ROAD,OCEANSIDE,NY,11572,2350,-73.640112,40.637567
Queens,639172,JAC,LITTLE GUYANA BAKE SHOP INC,LITTLE GUYANA BAKE SHOP,124-11/13,LIBERTY AVE,RICHMOND HILL,NY,11419,0,,
Bronx,741448,JAC,2185 ANTILLANA MEAT & FOOD CORP,ANTILLANA SUPERFOOD MAR,2185,WHITE PLAINS RD,BRONX,NY,10462,6000,-73.867667,40.85625
Suffolk,739312,A,TEN19 INC,TOTAL NUTRITION,187,SUNRISE HWY SUITE G,WEST ISLIP,NY,11795,1500,-73.305999,40.719639
Niagara,290514,JABC,WAL-MART STORES EAST LP,WAL-MART SUPER CTR 1909,1540,MILITARY RD,NIAGARA FALLS,NY,14304,216000,-78.974273,43.09653
Nassau,283763,JAC,LV CHEESE INC,CURDS & WHEY,20,BIRCH HILL RD,LOCUST VALLEY,NY,11560,0,-73.597071,40.875609
Suffolk,705354,JAC,EIFFEL REDDINGS LLC,REDDINGS,184,N FERRY RD,SHELTER ISLAND HEI,NY,11965,2200,-72.351754,41.083851
Orange,744268,JAC,FARMHOUSE MARKET INC THE,THE FARMHOUSE MARKET,227,MAIN ST.,CORNWALL,NY,12518,1700,-74.031161,41.436813
Suffolk,748203,JAC,SAN AURA FOODS INC,BEST FARMS,9,UDALL RD,WEST ISLIP,NY,11795,0,-73.306587,40.710537
Chemung,735132,A,COLDIRON FUEL INC,COLDIRON FUEL,2000,COLLEGE AVE,ELMIRA,NY,14901,500,-76.822728,42.118078
Suffolk,722322,A,MRK PETROLEUM INC,MRK PETROLUEM,255,MONTAUK HWY,WEST SAYVILLE,NY,11796,0,-73.101755,40.728416
Bronx,600580,JAC,GOMEZ EDWARD,MATA E CANA DELI & GRCY,911,E 156TH ST,BRONX,NY,10455,1500,-73.901083,40.816966
Hamilton,200028,JAC,WS SANDIFORD ENTERPRISES LLC,ADK TRADING POST,1601,TUPPER RD,LONG LAKE,NY,12847,1200,-74.452937,43.983085
Oswego,708998,A,DOLGEN NEW YORK LLC,DOLLAR GENERAL #14586,3091,COUNTY ROUTE 26,PARISH,NY,13131,8500,-76.114934,43.404425
Onondaga,310938,JAC,AL ZOKARI MOUSA,BURNET DELI,832,BURNET AVE,SYRACUSE,NY,13203,1000,-76.127763,43.052665
Queens,750980,JAC,SPRINGFIELD PARKWAY INC,SHELL FOOD MART,185-25,N CONDUIT AVE,SPRINGFIELD GARDEN,NY,11413,0,-73.758149,40.666482
New York,624198,A,VILLANI ALEX,SALT WATER ENTERPRISE,,GREEN MARKET UNION SQ,NEW YORK,NY,10003,0,-73.988987,40.731969
New York,739949,JAC,JC LEX INC,JC LEX,971,LEXINGTON AVE,NEW YORK,NY,10021,1800,-73.962935,40.769402
Suffolk,723639,A,SMITHTOWN FOOD MARKET INC,SMITHTOWN FOOD MARKET,260-09,SMITHTOWN BLVD,NESCONSET,NY,11767,1200,-73.144493,40.832704
Kings,724982,JAC,BEDFORD GOURMET DELI 16 INC,GOURMET AND GRILL,183,BEDFORD AVE,BROOKLYN,NY,11211,1200,-73.957631,40.717907
Nassau,281429,A,WAL-MART STORES EAST LP,WAL-MART 2583,1123,JERUSALEM AVE,UNIONDALE,NY,11553,8000,-73.577789,40.694185
Bronx,736117,A,WALGREENS EASTERN CO INC,WALGREENS #17828,3901,WHITE PLAINS RD,BRONX,NY,10466,0,-73.861533,40.885942
Queens,743670,JAC,20/21 DELI & GROCERY INC,20/21 DELI & GROCERY,90-38,84TH ST,WOODHAVEN,NY,11421,0,-73.858349,40.687338
Bronx,742444,JAC,KEILLY DELI GROCERY CORP,KEILLY DELI GROCERY,3118,BAILEY AVENUE,BRONX,NY,10463,0,-73.90206,40.878448
Monroe,734665,JAC,UPTOWN MINI MART LLC,UPTOWN MINI MART,87,N CLINTON AVE,ROCHESTER,NY,14604,2500,-77.607176,43.159017
Broome,742466,A,WILLIAMS JUANITA,MIRACLES,81,CHENANGO ST.,BINGHAMTON,NY,13901,200,-75.909889,42.101182
Suffolk,736961,JAC,7-ELEVEN INC,7 ELEVEN STORE #37631H,2475,MONTAUK HWY,BROOKHAVEN,NY,11719,2200,-72.916934,40.785554
Rockland,390486,A,CVS ALBANY LLC,CVS PHARMACY 02312,12,W RAMAPO RD,GARNERVILLE,NY,10923,10000,-74.00598,41.200102
Herkimer,210124,A,KPH HEALTHCARE SERVICES INC,KINNEY DRUGS #27,40,1ST ST,ILION,NY,13357,3000,-75.036964,43.01432
Bronx,714507,JABC,MAMDOU BAH & ABDOULAYE BARRIE,BARAKA AFRICAN MKT STOR,1345,WEBSTER AVE,BRONX,NY,10456,1800,-73.908133,40.835102
New York,624597,A,MID ATLANTIC CONVIENCE INC,MID ATLANTIC CONV,40,W 39TH ST,NEW YORK,NY,10018,1800,-73.984115,40.75236
New York,724869,JAC,CLINTON FRUIT MARKET INC,CLINTON FRUIT MARKET,681,NINTH AVENUE,NEW YORK,NY,10036,2000,-73.990391,40.761519
Tioga,727583,A,TOMS HARDWARE & FEED INC,TOMS HARDWARE & FEED,615,CAYUTA AVE,WAVERLY,NY,14892,2500,-76.527285,42.009549
Onondaga,310858,JAC,WAL-MART STORES EAST LP,WAL-MART SPRCNTR #2581,5399,W GENESEE ST,CAMILLUS,NY,13031,205018,-76.272676,43.041127
Chautauqua,703074,JAC,575 CONVENIENCE STORE INC,575 CONVENIENCE STORE,575,FAIRMOUNT AVE,JAMESTOWN,NY,14701,2516,-79.273205,42.097108
New York,724849,JAC,KEVIN GROCERY STORE INC,KEVINS GROCERY STORE,339,E 108TH ST,NEW YORK,NY,10029,2000,-73.939473,40.791067
Queens,739939,A,AMIGO 99 CENTS ROOSEVELT INC,AMIGO99 CENTS ROOSEVELT,78-14,ROOSEVELT AVE,JACKSON HEIGHTS,NY,11372,6000,,
Erie,743265,JAC,DEBERG ENTERPRISES LLC,AURA SALT CAVE AND WELL,6429,TRANSIT RD STE 1,EAST AMHERST,NY,14051,4000,-78.696932,43.023124
Erie,750277,JAC,AJ GAS MART INC,AJ GAS MART,1981,FILLMORE AVE,BUFFALO,NY,14214,2200,-78.839299,42.927987
Broome,749792,A,DOLGEN NEW YORK LLC,DOLLAR GENERAL #22475,2301,VESTAL PKWY,VESTAL,NY,13850,0,-76.100416,42.068979
Erie,148585,A,ECKERD CORP,RITE AID 10832,480,EVANS RD,WILLIAMSVILLE,NY,14221,10000,-78.739513,42.977226
Kings,613734,JAC,DOUBLE S PRODUCE CORP,MR GREENS,330,ALBANY AVE,BROOKLYN,NY,11213,1500,-73.939492,40.668583
Suffolk,750818,JAC,ALBERTO ORTEGA,PAN PAN BAKERY CORP,145,MIDDLE COUNTRY RD,RIDGE,NY,11961,0,-72.845237,40.909373
Broome,30487,JAC,DATLA INC,EZ FOOD MART,2000,E MAIN ST,ENDICOTT,NY,13760,1550,-76.039579,42.1024
Madison,747582,JAC,GILLETTE GUY,GILLETTES MAPLE PRODUCT,3261,US 20,CAZENOVIA,NY,13035,1800,-75.777104,42.917215
Suffolk,472649,A,CVS ALBANY LLC,CVS PHARMACY 05061,341,COMMACK RD,COMMACK,NY,11725,18000,-73.29435,40.834528
Kings,728200,JAC,TROY DELI INC,TROY DELI,73,TROY AVE,BROOKLYN,NY,11213,2200,-73.935918,40.677023
Nassau,714685,JAB,FISH NET OF FARMINGDALE CORP,FISH NET OF FARMINGDALE,918,S MAIN ST,FARMINGDALE,NY,11735,500,-73.432138,40.713401
New York,623684,JAC,CHELSEA MARKET BASKETS LTD,CHELSEA MARKET BASKETS,75,9TH AVE,NEW YORK,NY,10011,5000,-74.004466,40.742227
Oneida,711991,A,BIG LOTS STORES INC,BIG POTS #1246,1146,ERIE BLVD W,ROME,NY,13440,0,-75.48533,43.224353
Schenectady,420427,JAC,NISHA-9 INC,RUNWAY EXPRESS,1309,ALTAMONT AVE,SCHENECTADY,NY,12303,1200,-73.943243,42.786004
Erie,140396,A,RITE AID DRUG PALACE INC,RITE AID PHARMACY 00763,4220,DELAWARE AVE DEL-TON PLAZA,TONAWANDA,NY,14150,25000,,
Onondaga,310492,JAC,YOGITA CORP,ON THE WAY MARKET,7802,MAPLE RD,BALDWINSVILLE,NY,13027,2000,-76.327082,43.148022
Kings,733949,A,YAYA TOBACCO SHOP CORP,YAYA TOBACCO SHOP,554,86TH STREET,BROOKLYN,NY,11209,800,-74.024733,40.620597
Bronx,745003,JAC,WESTERN BEEF RETAIL INC,WESTERN BEEF,3629,WHITE PLAINS ROAD,BRONX,NY,10467,20000,-73.865153,40.880183
Queens,738882,JAC,APNA FOOD & OIL CORP,BP SHOP,65-10,QUEENS BLVD,WOODSIDE,NY,11377,800,-73.900021,40.740778
New York,725883,A,EVERYDAY CONVENIENT STORE INC,EVERYDAY CONVENIENT STO,663,10TH AVENUE STORE B,NEW YORK,NY,10036,1400,,
Orleans,730396,JAC,SOURCED MARKET & EATERY LLC,SOURCED MARKET & EATERY,12195,MAPLE RIDGE RD,MEDINA,NY,14103,1500,-78.334523,43.207739
Bronx,737088,JAC,DIALA GOURMET CORP,DIALA GOURMET,3214,3RD AVE,BRONX,NY,10451,0,-73.909207,40.823227
Wyoming,742276,JAC,A PLUS CONVENIENCE STORES INC,7 ELEVEN STORE #35098B,64,S MAIN ST,WARSAW,NY,14569,1200,-78.132605,42.738967
Orange,331114,JAC,QUICK CHEK CORP,QUICK CHEK #126,751-761,RT 211,MIDDLETOWN,NY,10941,0,-74.354672,41.466483
Suffolk,706476,JAC,BELLO LIVESTOCK CORP,BELLO MARKET,411,UNION AVE,HOLBROOK,NY,11741,300,-73.076317,40.812483
Bronx,743163,A,CB GAS CORP,GULF,1805,WEBSTER AVE,BRONX,NY,10457,400,-73.90206,40.845845
Rockland,749866,JAC,JOTA MINI MART CORP,JOTA MINI MART,50,BROADWAY,HAVERSTRAW,NY,10927,0,-73.96478,41.198234
New York,704936,JAC,ALL FRESH GROCERY & DELI CORP,ALL FRESH GROCERY & DEL,334,E 106TH ST,NEW YORK,NY,10029,1800,-73.941059,40.790043
Bronx,748045,JAC,BRONX FISH MARKET INC,KIMS FISH MARKET,555,MORRIS AVE,BRONX,NY,10451,0,-73.922622,40.817703
Dutchess,740033,A,BACKWOODS TRADING COMPANY LLC,BACKWOODS TRADING COMPA,7,E MARKET STREET,RED HOOK,NY,12571,800,-73.875154,41.994971
Kings,712410,JAC,204 UNION FOOD CORP,BROOKLYN HARVEST MARKET,204,UNION AVE,BROOKLYN,NY,11211,4800,-73.950428,40.706792
Chautauqua,736916,A,PETERSON PEYTON TRISCARI,BIODOME PROJECT,207,PINE ST,JAMESTOWN,NY,14701,800,-79.239971,42.096054
Dutchess,702897,JAC,CHESTNUT MART INC,CHESTNUT MART INC-2063,2063,NEW HACKENSACK RD,POUGHKEEPSIE,NY,12603,1600,-73.874638,41.655886
Saratoga,410133,A,CLASSIC INITIATIVE INC,AND ROSES,1536,CRESCENT RD,CLIFTON PARK,NY,12065,2500,-73.774139,42.819027
Kings,733560,JAC,SONGS UTICA MARKET CORP,UTICA FOOD MARKET,848,UTICA MARKET,BROOKLYN,NY,11203,2300,,
Westchester,737095,JAC,93 VILLAGE FARM CORP,93 VILLAGE FARM,93,KATONAH AVENUE,KATONAH,NY,10536,2500,-73.684148,41.258473
Onondaga,737824,JAC,BIG MIKES MARKET LLC,BIG MIKES MARKET,3000,JAMES STREET,SYRACUSE,NY,13206,0,-76.104966,43.068909
Kings,729642,JAC,JOON KYUK KO,ROHS FISH MARKET,776,FLATBUSH AVE,BROOKLYN,NY,11226,0,-73.959517,40.653904
Rockland,705769,JAC,M&S KOLEL CANDY INC,M&S KOLEL CANDY,37,TRUMAN AVE,SPRING VALLEY,NY,10977,300,-74.026002,41.138094
Kings,746988,JAC,HAPPY LAND DELI CORP,HAPPY LAND DELI,189,UTICA AVE,BROOKLYN,NY,11213,0,-73.930799,40.672244
Kings,671321,JAC,E&F DELI GROCERY CORP,E&F DELI GROCERY,570,ALBANY AVE,BROOKLYN,NY,11203,3000,-73.939801,40.66067
Ulster,510603,A,ELLENVILLE BEER & SODA INC,ELLENVILLE DISCOUNT BEV,41,N MAIN ST,ELLENVILLE,NY,12428,4500,-74.392196,41.721219
Onondaga,311248,JAC,MURSAL AHMED,MURSALS MARKET,622,N SALINA ST,SYRACUSE,NY,13208,800,-76.152547,43.059796
Queens,743799,JAC,R & B SEAFOOD SUPERMARKET INC,R & B SEAFOOD,93-17,63RD DR,REGO PARK,NY,11374,1500,-73.863414,40.728411
Bronx,735798,A,DOLLAR TREE STORES INC,DOLLAR TREE #06183 10/4,259,E 138TH ST,BRONX,NY,10451,0,-73.928131,40.81173
Dutchess,130579,A,ECKERD CORP,RITE AID 10713,709,MAIN ST,POUGHKEEPSIE,NY,12601,10000,-73.907852,41.697327
New York,713621,A,CVS ALBANY LLC,CVS PHARMACY #10583,636,6TH AVE,NEW YORK,NY,10011,0,-73.994495,40.740581
Onondaga,310819,A,DOLGEN NEW YORK LLC,DOLLAR GENERAL #10325,602,OLD LIVERPOOL RD,LIVERPOOL,NY,13088,6400,-76.190362,43.089976
Nassau,280370,JAC,MADERA JOSE R&JOSE M,JM SUPERETTE,254,LAWRENCE AVENUE,LAWRENCE,NY,11559,1750,-73.737421,40.617886
Suffolk,712595,JAC,HARICRUPA SMOKE & CONVENIENCE INC,HARICRUPA SMOKE & CONVE,122,MASTIC RD,MASTIC BEACH,NY,11951,0,-72.851741,40.768949
Erie,146211,JAC,KELLYS COUNTRY STORE INC,KELLYS COUNTRY STORE,3121,GRAND ISLAND BLVD,GRAND ISLAND,NY,14072,15000,-78.986336,43.046543
Kings,733670,JAC,EAST NEW YORK FRUIT&VEG111 INC,EAST NEW YORK FRUIT&VEG,330,NEW LOTS AVE,BROOKLYN,NY,11207,1000,-73.894486,40.661219
New York,735866,JAC,TRIADA MINIMARKET CORP,TRIADA MINIMARKET,157,BROOME STREET,NEW YORK,NY,10002,2200,-73.985236,40.716604
Onondaga,316245,JAC,A&N FOODS INC,MIDDLE EAST SUPERMARKET,1919,S STATE ST,SYRACUSE,NY,13205,3000,-76.143375,43.025978
Columbia,105119,JABC,HAWTHORNE VALLEY ASSOCIATION INC,HAWTHORNE VLLY FRM STRE,327,RT 21C HARLEMVILLE,GHENT,NY,12075,8500,-73.594253,42.270332
Monroe,709471,JAC,ALMAR MEAT MARKETS LLC,EMPIRE MEATS 2,626,WEST MAIN ST.,ROCHESTER,NY,14611,0,-77.62939,43.151834
Bronx,749190,A,BEYOND SNACKS INC,BEYOND SNACKS,575,E 161ST STREET,BRONX,NY,10456,0,-73.909527,40.822437
Clinton,741705,A,PARKER FAMILY MAPLE FARM LLC,PARKER FAMILY MAPLE FAR,1043,SLOSSON RD,WEST CHAZY,NY,12992,7000,-73.54413,44.833379
Bronx,709830,JACH,KANESHIE KENKEY HUT INC,KENKEY HUT,2427-11,WEBSTER AVE,BRONX,NY,10458,500,-73.8936,40.859347
Albany,10773,JAC,CUMBERLAND FARMS INC,CUMBERLAND FARMS #1662,68,RT 9W,GLENMONT,NY,12077,0,-73.777744,42.62144
Dutchess,130027,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 325,2048,RT 9D,WAPPINGERS FALLS,NY,12590,2400,-73.940443,41.561739
Suffolk,471600,A,TOYS R US INC,BABIES R US,5181,SUNRISE HWY,BOHEMIA,NY,11716,0,-73.091356,40.763476
Queens,743070,JAC,LEES FAMILY FARM CORP,LEES FAMILY FARM,2901,BROADWAY,ASTORIA,NY,11106,0,-73.926868,40.762669
Monroe,706463,JAC,NELSON NICOLE,LAKESIDE DELI & MORE,4888,ST PAUL BLVD,ROCHESTER,NY,14617,1600,-77.597696,43.24653
Queens,749413,JAC,HORTONS MARKET LLC,HORTON'S MARKET,14-53,31ST AVENUE #C1,ASTORIA,NY,11106,0,-73.93019,40.767471
Bronx,732337,JAC,M-D 183 DELI CORP,MD 183 DELI,765,E 183RD STREET,BRONX,NY,10460,1100,-73.88353,40.851417
Saratoga,410487,A,GURU NDH INC,ANCHOR BEVERAGE CTR 1,73,SARATOGA AVE,SOUTH GLENS FALLS,NY,12803,7000,-73.636519,43.293708
Kings,744692,JAC,JUS BAR LLC,JUS BY JULIE,502,AVENUE U,BROOKLYN,NY,11223,1500,-73.966709,40.5977
Niagara,728477,JAC,SCALISES DELI LLC,SCALISES DELI,158,SCHENCK STREET,NORTH TONAWANDA,NY,14120,0,-78.874511,43.030946
New York,725920,JAC,H & S MINI DELI CORP,H & S MINI DELI,2320,AMSTERDAM AVE,NEW YORK,NY,10033,0,-73.933533,40.84451
Niagara,739095,JAC,C & C BROTHERS INC,C & C BROTHERS,2065,RIVER ROAD,NIAGARA FALLS,NY,14304,2500,-78.940076,43.071089
New York,749393,JAC,SANTO ENTIERRO DE XALPATLAHUAC LL,SANTO ENTIERRO DE XALPA,2106,AMSTERDAM AVE,NEW YORK,NY,10032,0,-73.938609,40.837567
Suffolk,738602,A,SHIL INC,JERICHO GROCERY CONVENI,1058,E JERICHO TPKE,HUNTINGTON,NY,11743,1000,-73.369822,40.835226
Bronx,748446,A,FORDHAM CONVEN & GRO MART INC,FORDHAM CONVENIENCE,38,W FORDHAM RD,BRONX,NY,10468,850,-73.902912,40.862712
Yates,570118,A,SOKOLOWSKI KEITH,BEVERAGE BARON THE,136,LAKE ST,PENN YAN,NY,14527,2000,-77.054839,42.657136
Kings,612413,JAC,GLATT MART INC,GLATT MART,1205,AVENUE M,BROOKLYN,NY,11230,3500,-73.962622,40.6177
New York,626499,JAC,CREATIVE HEALTH FOOD STORE INC,CREATIVE HEALTH,2801,BROADWAY,NEW YORK,NY,10025,500,-73.967687,40.802976
New York,727236,JAC,SEAFOOD KING FISH MARKET INC,SEAFOOD KING FISH MARKE,3903-3905,BROADWAY,NEW YORK,NY,10032,0,-73.942198,40.837921
Suffolk,711520,JAC,SANT BABA KARMJOT CORP,112 BP MINI MART,3417,RT 112,MEDFORD,NY,11763,500,-72.997181,40.846747
Queens,742630,JAC,HANS KF CORP,KEY FOOD,148-35,JAMAICA AVENUE,JAMAICA,NY,11435,0,-73.805854,40.701832
Suffolk,472971,A,GENOVESE DRUG STORES INC,RITE AID 10671,864,MIDDLE COUNTRY ROAD,MIDDLE ISLAND,NY,11953,5000,-72.940214,40.883561
Erie,142827,A,DOLGEN NEW YORK LLC,DOLLAR GENERAL #12803,3079,BAILEY AVE,BUFFALO,NY,14215,9000,-78.813645,42.938754
Tompkins,702951,A,BROWNIES PRODUCE MARKET LLC,BROWNIES PRODUCE MARKET,1901,TRUMANSBURG RD,TRUMANSBURG,NY,14886,1000,-76.620459,42.51316
Westchester,551315,JAC,CRR ENTERPRISES LTD,FOOD SHOP,155,S HIGHLAND AVE,OSSINING,NY,10562,1000,-73.860433,41.148885
Kings,741593,A,MNS 99 CENTS & UP INC,MNS 99 CENTS & UP,1445,FULTON ST,BROOKLYN,NY,11216,2000,-73.943492,40.680061
Schenectady,721825,A,FAMILY DOLLAR STORES OF NY INC,FAMILY DOLLAR #11668,948,STATE ST,SCHENECTADY,NY,12307,3000,-73.930813,42.804096
Onondaga,720493,JAC,SPEEDWAY LLC,SPEEDWAY #07646,5323,W GENESEE ST,CAMILLUS,NY,13031,1645,-76.272551,43.041134
Monroe,705431,A,MAXIM MINI MART LLC,MAXIM MINI MART,264,CLIFFORD AVE,ROCHESTER,NY,14621,0,-77.616747,43.174799
Kings,749463,JAC,BEST FOOD MINI MARKET 2 CORP,BEST FOOD MINI MARKET,640,BLAKE AVE,BROOKLYN,NY,11207,0,-73.895252,40.667765
Suffolk,731883,JAC,SECOND NATURE EAST INC,SECOND NATURE MARKET,78B,PARK PLACE,EAST HAMPTON,NY,11937,550,-72.187031,40.963414
Queens,639186,JAC,VBA ENTERPRISES INC,VBA ENTERPRISES,16-04,MOTT AVE,FAR ROCKAWAY,NY,11691,1100,-73.749888,40.602645
Jefferson,732030,JAC,RIVER RETAIL INC,1000 ISLANDS OILS & VIN,229,JOHN STREET,CLAYTON,NY,13624,0,-76.087606,44.241841
Oneida,300242,JABC,ROMA SAUSAGE INC,ROMA SAUSAGE,2029,BLEECKER ST,UTICA,NY,13501,2000,-75.194079,43.090741
Bronx,603841,JAC,BRONX 656 FOOD CORP,KEY FOOD SUPERMARKET,656,CASTLE HILL AVE,BRONX,NY,10473,35000,-73.848209,40.820109
Suffolk,473491,JAC,KRASZEWSKI HENRY,HANKS PUMPKINTOWN,240,MONTAUK HWY,WATER MILL,NY,11976,1500,-72.365801,40.902594
Queens,741435,JAC,NUT ORCHARD INC,NUT ORCHARD,41-39,KISSENA BLVD,FLUSHING,NY,11355,100,-73.828359,40.757828
Niagara,740374,JAC,A PLUS CONVENIENCE STORES INC,7 ELEVEN #35144A,433,DIVISION ST,NORTH TONAWANDA,NY,14120,2000,-78.861889,43.035062
Oneida,703143,JAC,PATLA ENTERPRISES INC,JOE'S JERKY,190,E STATE ST,SHERRILL,NY,13461,1800,-75.59057,43.075157
Monroe,742791,JAC,ZIPS FOOD AND BEVERAGE STORE INC,ZIPS FOOD AND BEVERAGE,216-218,EAST MAIN ST,ROCHESTER,NY,14604,0,-77.606708,43.157085
Kings,619330,A,PROGOTI GROCERY STORES INC,PROGOTI GROCERY STORE,477,MCDONALD AVE,BROOKLYN,NY,11218,900,-73.979377,40.642478
Orange,706290,JAC,STAUBER PERFORMANCE INGREDIENTS I,STAUBER PERFORMANCE ING,41,BRIDGE ST,FLORIDA,NY,10921,100000,-74.363483,41.331143
Kings,727660,JAC,87TH STREET ORGANIC INC.,87TH STREET ORGANIC,8623,3RD AVENUE,BROOKLYN,NY,11209,1500,-74.031318,40.62285
Orange,750564,JAC,SIMPLE BUT HONEST LLC,TALTY BAR,14,FIELDS LANE STE LL2,MONROE,NY,10950,0,-74.264113,41.295326
Oneida,738129,JAC,UT ONE CORPORATION,A & R MINI MART,627,WILLIAMS STREET,UTICA,NY,13502,0,-75.243966,43.099232
Saratoga,410459,A,WALGREEN EASTERN CO INC,WALGREENS #12690,121,OLD ROUTE 146,CLIFTON PARK,NY,12065,10000,-73.77663,42.86416
Warren,720702,JAC,SPEEDWAY LLC,SPEEDWAY #07789,527,AVIATION RD,QUEENSBURY,NY,12804,0,-73.68129,43.32997
Oneida,722297,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP #455,5319,STATE RT 233,WESTMORELAND,NY,13490,0,-75.405205,43.120071
Kings,612267,A,VISHAL REALTY INC,CANDY VIDEO&NEWSTAND,416,86TH ST,BROOKLYN,NY,11209,0,-74.027905,40.622516
New York,738716,JAC,2029 STOP 1 DELI & GROCERY INC,2029 STOP 1 DELI & GROC,2029,1ST AVENUE,NEW YORK,NY,10029,1900,-73.940716,40.788732
Schenectady,730781,JAC,"D MART ENTERPRISES, INC",D MART,445,STATE STREET,SCHENECTADY,NY,12305,1000,-73.941157,42.812372
Nassau,746917,JAC,LUS LICENSING LLC,LIDL,271,JERICHO TURNPIKE,SYOSSET,NY,11791,50000,-73.505208,40.810291
Kings,721478,JAC,G & L ORGANIC DELI INC,G & L ORGANIC DELI,685,METROPOLITAN AVE,BROOKLYN,NY,11211,0,-73.946269,40.714353
Livingston,240140,A,DOLGEN NEW YORK LLC,DOLLAR GENERAL #6318,3337,CALEDONIA-AVON RD,CALEDONIA,NY,14423,8300,-77.842884,42.964296
New York,738792,JAC,50 WEST ENTERPRISE INC,HUDSON CAFE & GROCERY,50,WEST STREET,NEW YORK,NY,10006,1000,-74.015441,40.707857
Nassau,746097,A,TURNPIKE EXPRESS INC,TURNPIKE EXPRESS,202,ROCKAWAY TPKE,CEDARHURST,NY,11516,500,-73.731709,40.618613
Kings,719944,A,17TH MINI MART INC,17TH MINI MART,8306,17TH AVENUE,BROOKLYN,NY,11214,1500,-74.003246,40.610143
